run_id,idx,close_time,open,high,low,close,volume,ema_fast_30m,ema_slow_30m,atr_30m,ema_fast_15m,ema_slow_15m,signal,trend_ok,atr_ok,vol_ok
run-20251017-171201,266,2025-09-23 07:00:00,112879.98,113111.89,112864.43,112974.96,370.7323,112616.85777852018,112556.5973982841,392.90428571428595,112569.9651294789,113631.08604767309,0,0,1,1
run-20251017-171201,267,2025-09-23 07:30:00,112974.97,113080.0,112882.48,112944.52,431.65856,112682.39022281615,112591.86308934918,383.08500000000123,112599.58545785423,113617.7052814015,0,0,1,1
run-20251017-171201,268,2025-09-23 08:00:00,112944.52,113114.01,112908.25,113090.13,322.52211,112763.93817825292,112637.16008122652,370.94714285714355,112632.11012853058,113605.90021555856,0,0,1,1
run-20251017-171201,269,2025-09-23 08:30:00,113090.13,113177.72,112936.98,113105.41,384.65346,112832.23254260235,112679.72825566048,374.1942857142868,112667.10671995461,113595.62447950139,0,0,1,1
run-20251017-171201,270,2025-09-23 09:00:00,113105.41,113133.85,113037.56,113133.84,273.00993,112892.55403408188,112721.01114150952,355.3842857142881,112700.40060538679,113585.80200373096,0,0,1,1
run-20251017-171201,271,2025-09-23 09:30:00,113133.84,113281.5,113006.97,113007.67,248.76589,112915.57722726552,112747.07103773592,341.61714285714487,112733.85286948625,113576.92303679984,0,0,1,1
run-20251017-171201,272,2025-09-23 10:00:00,113007.66,113116.6,112888.0,112934.47,182.22633,112919.35578181242,112764.10730703265,326.3142857142884,112753.42961154805,113565.28672211854,0,0,1,1
run-20251017-171201,273,2025-09-23 10:30:00,112934.48,113000.0,112828.62,112906.55,199.55469,112916.79462544994,112777.05664275694,272.347142857146,112766.71068716912,113552.6368031142,0,0,1,1
run-20251017-171201,274,2025-09-23 11:00:00,112906.56,113006.56,112840.47,112969.32,183.32475,112927.29970035996,112794.53512977903,266.8557142857171,112777.43561702926,113539.81702730442,0,0,1,1
run-20251017-171201,275,2025-09-23 11:30:00,112969.32,112982.85,112683.33,112847.28,193.65937,112911.29576028798,112799.33011798094,256.1635714285741,112777.80785716543,113524.79689656897,0,0,1,1
run-20251017-171201,276,2025-09-23 12:00:00,112847.27,113081.35,112817.03,112975.99,149.38192,112924.23460823038,112815.39010725539,234.0857142857172,112796.08549213925,113514.72420487186,0,0,1,1
run-20251017-171201,277,2025-09-23 12:30:00,112975.99,113040.33,112834.47,112852.01,161.40258,112909.78968658432,112818.71918841398,222.73642857143153,112805.9612866691,113503.05926281853,0,0,1,1
run-20251017-171201,278,2025-09-23 13:00:00,112852.01,113049.9,112811.4,112941.02,181.58679,112916.03574926747,112829.8374440127,223.02285714285972,112818.38517081605,113492.46309860836,0,0,1,1
run-20251017-171201,279,2025-09-23 13:30:00,112941.01,112953.62,112840.71,112910.01,77.4994,112914.83059941398,112837.12585819335,210.67714285714464,112825.96894084173,113481.07043360287,0,0,1,0
run-20251017-171201,280,2025-09-23 14:00:00,112910.01,113024.31,112722.78,112952.31,348.52987,112922.32647953118,112847.59714381213,214.53928571428696,112829.7943279358,113469.06034160311,0,0,1,1
run-20251017-171201,281,2025-09-23 14:30:00,112952.32,113290.5,112800.0,112814.87,405.87314,112900.83518362495,112844.62194892012,235.46642857142953,112837.6442066028,113458.45887447897,0,0,1,1
run-20251017-171201,282,2025-09-23 15:00:00,112814.88,112880.68,112571.81,112652.91,307.22145,112851.25014689995,112827.19358992737,242.83142857142957,112829.51753173908,113444.0970086939,0,0,1,1
run-20251017-171201,283,2025-09-23 15:30:00,112652.91,113072.89,112496.61,112969.64,307.41012,112874.92811751997,112840.14326357032,266.79857142857196,112839.52190453885,113434.50069357907,0,0,1,1
run-20251017-171201,284,2025-09-23 16:00:00,112969.65,113000.0,112800.0,112882.19,159.30931,112876.38049401599,112843.96569415483,274.20642857142855,112841.76402645053,113423.29252014616,0,0,1,1
run-20251017-171201,285,2025-09-23 16:30:00,112882.2,112916.2,112486.37,112804.68,237.11514,112862.0403952128,112840.39426741347,285.2992857142859,112830.3788571733,113408.8118628328,0,0,1,1
run-20251017-171201,286,2025-09-23 17:00:00,112804.69,112958.58,112511.08,112823.63,293.95461,112854.35831617026,112838.87024310316,300.9349999999998,112821.13184777898,113394.94234994287,0,0,1,1
run-20251017-171201,287,2025-09-23 17:30:00,112823.62,112823.62,112380.94,112395.09,223.75989,112762.5046529362,112798.52658463923,320.3142857142853,112794.63857228655,113376.78224202589,0,0,1,1
run-20251017-171201,288,2025-09-23 18:00:00,112395.08,112416.26,111888.0,111957.76,363.86357,112601.55572234896,112722.09325876294,346.1835714285709,112733.17982009228,113349.43956997272,0,0,1,1
run-20251017-171201,289,2025-09-23 18:30:00,111957.76,112200.0,111766.0,112010.41,416.09793,112483.32657787917,112657.39478069358,355.78928571428486,112681.32194080797,113323.89700825451,0,0,1,1
run-20251017-171201,290,2025-09-23 19:00:00,112010.4,112010.4,111686.9,111780.1,294.30734,112342.68126230335,112577.64070972143,360.0171428571422,112609.97340249135,113292.79142258575,0,0,1,1
run-20251017-171201,291,2025-09-23 19:30:00,111780.09,111979.27,111734.43,111771.28,243.30053,112228.4010098427,112504.33519065584,362.80142857142863,112549.15993055815,113263.62451339864,0,0,1,1
run-20251017-171201,292,2025-09-23 20:00:00,111771.29,111810.0,111540.2,111655.29,321.78291,112113.77880787417,112427.14926423258,365.0371428571431,112478.94715619767,113231.39013675653,0,0,1,1
run-20251017-171201,293,2025-09-23 20:30:00,111655.29,111949.49,111632.94,111650.0,183.55143,112021.02304629935,112356.49933112052,379.5828571428584,112422.3291203501,113201.93853433567,0,0,1,1
run-20251017-171201,294,2025-09-23 21:00:00,111650.01,111994.99,111458.73,111985.77,312.35821,112013.97243703948,112322.79666465502,396.34928571428776,112384.65292501368,113176.78260286199,0,0,1,1
run-20251017-171201,295,2025-09-23 21:30:00,111985.78,112074.65,111893.44,112074.65,176.3619,112026.10794963158,112300.23787695912,374.2571428571443,112358.0026885651,113154.2232414034,0,0,1,1
run-20251017-171201,296,2025-09-23 22:00:00,112074.65,112202.24,112055.46,112161.54,94.20624,112053.19435970527,112287.62897905373,362.6792857142874,112344.4294714513,113134.96757958506,0,0,1,0
run-20251017-171201,297,2025-09-23 22:30:00,112161.53,112211.83,112002.16,112002.16,117.00874,112042.98748776423,112261.6772536852,336.4928571428588,112323.51869317745,113113.95015170783,0,0,1,1
run-20251017-171201,298,2025-09-23 23:00:00,112002.17,112213.95,112002.16,112159.23,114.70752,112066.2359902114,112252.36386698653,337.33500000000123,112311.85842457482,113095.29953064979,0,0,1,1
run-20251017-171201,299,2025-09-23 23:30:00,112159.24,112220.54,111879.73,111897.0,147.62701,112032.38879216913,112220.05806089684,330.9764285714295,112288.6741397171,113073.85020354108,0,0,1,1
run-20251017-171201,300,2025-09-24 00:00:00,111896.99,112107.0,111896.99,111998.8,94.99613,112025.67103373533,112199.9436917244,314.0128571428577,112269.39365223405,113053.34932775007,0,0,1,0
run-20251017-171201,301,2025-09-24 00:30:00,111998.8,112380.0,111816.86,112293.23,289.61819,112079.18282698828,112208.424265204,322.6164285714289,112261.3473890865,113035.71483696518,0,0,1,1
run-20251017-171201,302,2025-09-24 01:00:00,112293.23,112346.96,112161.79,112230.72,167.75309,112109.49026159063,112210.45115018544,298.1100000000016,112258.48519846085,113019.642141993,0,0,1,1
run-20251017-171201,303,2025-09-24 01:30:00,112230.73,112407.7,112140.0,112399.45,141.63076,112167.48220927251,112227.63286380495,286.23142857143,112266.30233814091,113006.57124539156,0,0,1,1
run-20251017-171201,304,2025-09-24 02:00:00,112399.45,112500.0,112352.7,112451.26,122.31969,112224.237767418,112247.96260345903,273.64500000000095,112276.89864432,112994.6272703337,0,0,1,1
run-20251017-171201,305,2025-09-24 02:30:00,112451.25,112500.0,112024.78,112270.59,233.89532,112233.50821393442,112250.0196395082,290.10071428571456,112272.68759131577,112979.31606426786,0,0,1,1
run-20251017-171201,306,2025-09-24 03:00:00,112270.58,112308.54,111896.43,112111.62,811.74546,112209.13057114754,112237.43785409836,300.26571428571435,112264.38681535915,112963.20226383187,0,0,1,1
run-20251017-171201,307,2025-09-24 03:30:00,112111.62,112223.15,111763.7,111785.25,610.03943,112124.35445691804,112196.32986736215,310.4728571428568,112242.97374997206,112943.91123561314,0,0,1,1
run-20251017-171201,308,2025-09-24 04:00:00,111785.26,112032.71,111683.09,111683.09,471.03115,112036.10156553444,112149.67169760194,297.14142857142826,112205.66970153131,112920.44780479484,0,0,1,1
run-20251017-171201,309,2025-09-24 04:30:00,111683.1,112039.29,111042.66,112021.4,901.07687,112033.16125242756,112138.01063418358,355.38571428571385,112170.9386441279,112897.26920070495,0,0,1,1
run-20251017-171201,310,2025-09-24 05:00:00,112021.41,112374.32,112021.4,112161.93,476.90636,112058.91500194205,112140.18512198507,370.1100000000006,112173.16069379127,112883.47048085733,0,0,1,1
run-20251017-171201,311,2025-09-24 05:30:00,112161.94,112418.05,112133.83,112343.62,198.32685,112115.85600155365,112158.6792018046,375.4350000000008,112182.2793332537,112871.73778452097,0,0,1,1
run-20251017-171201,312,2025-09-24 06:00:00,112343.61,112666.74,112264.68,112636.84,282.63057,112220.05280124293,112202.1483652769,389.0257142857164,112211.71304849756,112865.64344854868,1,0,1,1
run-20251017-171201,313,2025-09-24 06:30:00,112636.85,112779.37,112535.78,112634.5,276.81959,112302.94224099434,112241.45305934263,382.0814285714306,112247.93275257312,112862.03651558072,0,0,1,1
run-20251017-171201,314,2025-09-24 07:00:00,112634.49,112689.19,112545.87,112596.69,231.7474,112361.69179279548,112273.74732667512,377.3178571428601,112273.71980735412,112856.51292625214,0,0,1,1
run-20251017-171201,315,2025-09-24 07:30:00,112596.7,112742.06,112459.44,112510.88,210.15549,112391.52943423639,112295.30484243193,357.2807142857169,112297.85811513159,112851.21207624838,0,0,1,1
run-20251017-171201,316,2025-09-24 08:00:00,112510.89,112619.99,112460.31,112583.54,328.02671,112429.93154738912,112321.50803857448,355.46000000000225,112319.64321200729,112845.86418879514,0,0,1,1
run-20251017-171201,317,2025-09-24 08:30:00,112583.54,112601.19,112405.62,112432.32,160.35017,112430.40923791131,112331.58185324952,350.3078571428601,112331.36186544772,112838.47403778313,0,0,1,1
run-20251017-171201,318,2025-09-24 09:00:00,112432.31,112636.85,112432.31,112622.8,208.97795,112468.88739032905,112358.05623022684,354.3964285714319,112352.0074890196,112833.74213534937,0,0,1,1
run-20251017-171201,319,2025-09-24 09:30:00,112622.81,112622.81,112501.38,112605.77,98.31194,112496.26391226324,112380.57566384258,329.12571428571704,112368.88348371243,112828.53855751023,0,0,1,0
run-20251017-171201,320,2025-09-24 10:00:00,112605.76,112837.42,112605.76,112735.06,149.0365,112544.0231298106,112412.80151258416,316.23642857143153,112397.22620699483,112826.73620791473,0,0,1,1
run-20251017-171201,321,2025-09-24 10:30:00,112735.05,112864.15,112669.23,112669.23,195.82435,112569.06450384848,112436.11319325832,297.3414285714316,112423.72463014019,112825.07710724071,0,0,1,1
run-20251017-171201,322,2025-09-24 11:00:00,112669.23,112960.0,112668.51,112941.98,207.01641,112643.6476030788,112482.1010847803,293.1892857142884,112458.5669653851,112826.08253171554,0,0,1,1
run-20251017-171201,323,2025-09-24 11:30:00,112941.99,113162.17,112930.88,113041.57,344.83195,112723.23208246304,112532.9618952548,238.5221428571458,112505.10140864654,112830.7953718588,0,0,1,1
run-20251017-171201,324,2025-09-24 12:00:00,113041.56,113077.33,112877.3,113029.46,203.37947,112784.47766597045,112578.09808659527,227.60142857143052,112545.70526803551,112834.80350587808,0,0,1,1
run-20251017-171201,325,2025-09-24 12:30:00,113029.45,113050.0,112944.0,113019.86,159.232,112831.55413277636,112618.25826054116,214.87142857143044,112582.71855000126,112838.61271345457,0,0,1,1
run-20251017-171201,326,2025-09-24 13:00:00,113019.86,113097.99,113009.75,113070.69,113.54537,112879.3813062211,112659.38841867379,192.45571428571566,112620.59116438025,112843.29990459431,0,0,1,0
run-20251017-171201,327,2025-09-24 13:30:00,113070.69,113150.0,112974.77,113056.26,174.96703,112914.7570449769,112695.4676533398,187.57285714285848,112652.38709945291,112847.07126016286,0,0,1,1
run-20251017-171201,328,2025-09-24 14:00:00,113056.26,113222.69,112808.0,112823.62,403.37256,112896.52963598153,112707.11786667255,206.95642857142957,112676.13636516203,112849.37380841341,0,0,1,1
run-20251017-171201,329,2025-09-24 14:30:00,112823.62,113176.0,112823.61,113149.17,310.7364,112947.05770878523,112747.30442424776,211.94000000000128,112712.53406872513,112855.31662302863,0,0,1,1
run-20251017-171201,330,2025-09-24 15:00:00,113149.17,113890.0,113115.67,113720.64,655.45294,113101.77416702818,112835.78947658888,255.8435714285723,112777.31048789277,112869.12021654309,0,0,1,1
run-20251017-171201,331,2025-09-24 15:30:00,113720.64,113883.68,113467.96,113650.15,344.28157,113211.44933362256,112909.82225144444,271.56857142857086,112838.18522161881,112882.95401042851,0,0,1,1
run-20251017-171201,332,2025-09-24 16:00:00,113650.15,113708.15,113257.01,113346.41,373.4628,113238.44146689806,112949.51204676766,289.18285714285594,112890.8939781264,112895.69471763025,0,0,1,1
run-20251017-171201,333,2025-09-24 16:30:00,113346.4,113585.7,113163.21,113568.94,261.70582,113304.54117351846,113005.8236788797,310.6871428571415,112932.29049653269,112906.21768403941,0,1,1,1
run-20251017-171201,334,2025-09-24 17:00:00,113568.95,113753.0,113520.0,113732.01,185.97371,113390.03493881477,113071.84061716335,310.7828571428555,112991.70429149365,112922.02591236963,0,1,1,1
run-20251017-171201,335,2025-09-24 17:30:00,113732.01,113911.95,113616.0,113771.11,153.97485,113466.24995105184,113135.4105610576,317.999285714284,113054.98546092896,112939.71491635728,0,1,1,1
run-20251017-171201,336,2025-09-24 18:00:00,113771.11,113940.0,113670.83,113761.3,207.91428,113525.25996084147,113192.30960096145,316.4049999999978,113112.6369748906,112956.85693628043,0,1,1,1
run-20251017-171201,337,2025-09-24 18:30:00,113761.31,113830.66,113524.2,113688.2,113.05331,113557.84796867319,113237.39054632859,321.7742857142844,113154.47097143882,112970.70508536031,0,1,1,0
run-20251017-171201,338,2025-09-24 19:00:00,113688.2,113722.3,113512.53,113639.8,89.56118,113574.23837493856,113273.97322393509,322.46999999999906,113192.18335348889,112984.05710713482,0,1,1,0
run-20251017-171201,339,2025-09-24 19:30:00,113639.8,113682.46,113485.91,113497.95,116.67544,113558.98069995086,113294.33474903188,328.93785714285644,113219.61821288998,112995.25876190308,0,1,1,0
run-20251017-171201,340,2025-09-24 20:00:00,113497.95,113507.45,113292.25,113420.01,189.83726,113531.18655996068,113305.75977184717,338.0064285714273,113231.87114538596,113002.84432935136,0,1,1,1
run-20251017-171201,341,2025-09-24 20:30:00,113420.0,113600.0,113401.99,113551.19,119.29714,113535.18724796856,113328.07161077014,339.63357142857006,113255.65568630207,113013.50132686428,0,1,1,0
run-20251017-171201,342,2025-09-24 21:00:00,113551.19,113609.25,113438.4,113501.52,114.08195,113528.45379837486,113343.83964615468,322.21642857142746,113276.02860546377,113023.5485296194,0,1,1,0
run-20251017-171201,343,2025-09-24 21:30:00,113501.52,113584.02,113473.76,113578.09,86.60824,113538.3810386999,113365.13513286789,304.9214285714282,113299.47821673147,113034.58759638271,0,1,1,0
run-20251017-171201,344,2025-09-24 22:00:00,113578.08,113578.09,113283.99,113339.63,187.83629,113498.63083095993,113362.81648442535,270.61928571428456,113302.79131809776,113040.6868994419,0,1,1,1
run-20251017-171201,345,2025-09-24 22:30:00,113339.63,113647.58,113339.63,113485.01,149.68228,113495.90666476794,113373.92498584122,262.9214285714282,113322.60513446855,113051.0022500631,0,1,1,1
run-20251017-171201,346,2025-09-24 23:00:00,113485.01,113511.84,113250.59,113336.33,118.89206,113463.99133181437,113370.50725985566,249.35785714285677,113324.86240978815,113056.9664192656,0,1,1,0
run-20251017-171201,347,2025-09-24 23:30:00,113336.34,113429.12,113217.09,113347.2,218.33991,113440.6330654515,113368.3884180506,234.32500000000022,113327.00804532925,113062.82538673146,0,1,1,1
run-20251017-171201,348,2025-09-25 00:00:00,113347.21,113347.21,113204.71,113307.0,199.32361,113413.9064523612,113362.80765277328,227.8607142857145,113322.14788036738,113066.791922476,0,1,1,1
run-20251017-171201,349,2025-09-25 00:30:00,113307.01,113510.23,113125.26,113131.0,246.16022,113357.32516188896,113341.73422979389,234.2192857142862,113320.59940821303,113071.50142130077,0,1,1,1
run-20251017-171201,350,2025-09-25 01:00:00,113131.0,113295.0,112960.0,113062.35,320.92564,113298.33012951117,113316.33566344899,238.9214285714292,113305.69181819282,113072.61446560561,0,1,1,1
run-20251017-171201,351,2025-09-25 01:30:00,113062.35,113369.98,112922.67,113079.98,316.90595,113254.66010360894,113294.84878495363,248.98214285714286,113295.45790675931,113074.62239579338,0,1,1,1
run-20251017-171201,352,2025-09-25 02:00:00,113079.98,113079.99,112446.15,112661.24,822.39103,113135.97608288717,113237.24798632148,279.2728571428576,113248.15106271785,113066.81864250425,0,1,1,1
run-20251017-171201,353,2025-09-25 02:30:00,112661.24,112908.0,112510.06,112734.99,364.5836,113055.77886630975,113191.58816938316,293.6578571428576,113206.22705174377,113059.60337421874,0,1,1,1
run-20251017-171201,354,2025-09-25 03:00:00,112734.99,113179.94,112734.99,112907.38,205.29779,113026.09909304781,113165.75106307559,310.0685714285719,113183.50650182115,113056.65680261471,0,1,1,1
run-20251017-171201,355,2025-09-25 03:30:00,112907.38,112907.39,112337.21,112364.74,295.84884,112893.82727443826,113092.93187552325,336.6521428571432,113134.82367200022,113046.6881587175,0,1,1,1
run-20251017-171201,356,2025-09-25 04:00:00,112364.75,112612.96,112214.74,112546.21,477.50111,112824.30381955061,113043.22988683931,352.89285714285717,113085.47468530279,113035.70898723726,0,1,1,1
run-20251017-171201,357,2025-09-25 04:30:00,112546.22,112614.43,111714.01,111942.8,665.81336,112648.0030556405,112943.19080621755,409.33285714285637,113010.31387905114,113017.38920530639,0,0,1,1
run-20251017-171201,358,2025-09-25 05:00:00,111942.8,111942.81,111584.23,111735.66,671.73973,112465.5344445124,112833.41527837959,413.9385714285714,112918.4548187627,112993.61796191528,0,0,1,1
run-20251017-171201,359,2025-09-25 05:30:00,111735.67,112040.0,111597.86,111981.99,443.58022,112368.82555560993,112756.01298034507,423.52357142857153,112841.39868506313,112972.2663515707,0,0,1,1
run-20251017-171201,360,2025-09-25 06:00:00,111981.99,111982.0,111643.79,111749.91,261.96241,112245.04244448796,112664.54907304098,429.02071428571486,112758.52075464692,112948.33652703032,0,0,1,1
run-20251017-171201,361,2025-09-25 06:30:00,111749.91,111843.3,111555.0,111699.98,218.03047,112136.02995559038,112576.8609754918,434.4685714285723,112673.13463741148,112922.5736656748,0,0,1,1
run-20251017-171201,362,2025-09-25 07:00:00,111699.99,111800.0,111515.87,111533.26,153.93612,112015.47596447231,112481.98815953798,444.58500000000123,112588.97540346981,112895.97560690054,0,0,1,0
run-20251017-171201,363,2025-09-25 07:30:00,111533.26,111875.0,111450.42,111860.41,333.83624,111984.46277157785,112425.48105412544,447.41428571428696,112523.47258890081,112872.99099697701,0,0,1,1
run-20251017-171201,364,2025-09-25 08:00:00,111860.41,111883.23,111724.15,111766.72,181.31095,111940.91421726228,112365.59368556859,434.8485714285728,112467.71910263393,112851.72206557478,0,0,1,0
run-20251017-171201,365,2025-09-25 08:30:00,111766.73,112031.18,111766.72,112031.17,265.69999,111958.96537380983,112335.19153233508,421.7878571428581,112432.25574218536,112834.97829605275,0,0,1,1
run-20251017-171201,366,2025-09-25 09:00:00,112031.17,112031.18,111689.38,111727.21,272.21011,111912.61429904788,112279.92048394098,400.92785714285645,112379.55280929914,112813.43776941129,0,0,1,1
run-20251017-171201,367,2025-09-25 09:30:00,111727.2,112246.46,111722.36,112079.77,368.65371,111946.04543923831,112261.7249854009,409.9392857142853,112349.39881396665,112797.05299686783,0,0,1,1
run-20251017-171201,368,2025-09-25 10:00:00,112079.76,112135.69,111571.57,111571.58,403.14006,111871.15235139066,112198.98453218263,418.45142857142804,112299.41446840983,112775.35561518189,0,0,1,1
run-20251017-171201,369,2025-09-25 10:30:00,111571.58,111854.12,111525.81,111761.55,220.97385,111849.23188111253,112159.21775652966,401.1749999999998,112254.92817326107,112754.46290331474,0,0,1,1
run-20251017-171201,370,2025-09-25 11:00:00,111761.55,111819.0,111583.29,111648.19,213.44357,111809.02350489004,112112.76068775423,389.56714285714304,112206.94731410989,112732.21018920738,0,0,1,1
run-20251017-171201,371,2025-09-25 11:30:00,111648.19,111728.48,111420.0,111544.87,271.17534,111756.19280391204,112061.13426159475,347.2857142857143,112156.38262252127,112708.78922310838,0,0,1,1
run-20251017-171201,372,2025-09-25 12:00:00,111544.87,111582.8,111283.63,111348.0,272.46572,111674.55424312965,111996.30387417704,343.0421428571426,112096.96996411901,112682.56172432155,0,0,1,1
run-20251017-171201,373,2025-09-25 12:30:00,111347.99,111648.16,111125.76,111125.76,416.71295,111564.79539450373,111917.16352197912,348.77500000000043,112038.63599532863,112656.00849446445,0,0,1,1
run-20251017-171201,374,2025-09-25 13:00:00,111125.76,111656.81,111020.0,111111.0,641.55675,111474.03631560299,111843.87592907192,370.10357142857123,111977.46475385777,112628.0709187715,0,0,1,1
run-20251017-171201,375,2025-09-25 13:30:00,111111.01,111688.05,110852.5,111617.01,1544.75633,111502.63105248241,111823.25175370174,409.19285714285695,111936.86607997406,112604.68226663377,0,0,1,1
run-20251017-171201,376,2025-09-25 14:00:00,111617.01,111719.05,110629.99,111000.0,675.41229,111402.10484198593,111748.4106851834,466.68785714285644,111854.31166398221,112570.15778374209,0,0,1,1
run-20251017-171201,377,2025-09-25 14:30:00,111000.0,111722.81,110983.03,111499.52,529.19284,111421.58787358875,111725.78425925763,489.20214285714195,111819.24926767447,112546.9230819527,0,0,1,1
run-20251017-171201,378,2025-09-25 15:00:00,111499.53,111729.52,111355.81,111540.0,327.54263,111445.27029887101,111708.8947811433,504.5328571428566,111795.8567518979,112526.48248529514,0,0,1,1
run-20251017-171201,379,2025-09-25 15:30:00,111540.01,111587.75,110868.9,110945.67,309.41473,111345.35023909682,111639.51071013027,536.9892857142861,111744.50961219026,112498.84746269086,0,0,1,1
run-20251017-171201,380,2025-09-25 16:00:00,110945.68,111580.77,110914.99,111580.77,290.16976,111392.43419127745,111634.17064557297,560.1307142857155,111721.67939979579,112477.99088908742,0,0,1,1
run-20251017-171201,381,2025-09-25 16:30:00,111580.77,111672.58,111097.04,111116.0,269.27106,111337.14735302197,111587.06422324815,563.8050000000013,111690.62683541319,112455.07936335118,0,0,1,1
run-20251017-171201,382,2025-09-25 17:00:00,111115.99,111285.06,110904.91,110957.29,315.83375,111261.17588241758,111529.81202113468,550.664285714287,111639.46428751522,112426.78736783918,0,0,1,1
run-20251017-171201,383,2025-09-25 17:30:00,110957.28,110968.4,109863.75,109938.11,1536.97783,110996.56270593408,111385.11183739516,606.1171428571439,111517.00152799848,112379.69373960544,0,0,1,1
run-20251017-171201,384,2025-09-25 18:00:00,109938.12,110000.0,108654.0,108833.63,1362.72525,110563.97616474726,111153.15894308651,685.423571428572,111331.03029170487,112314.80039855735,0,0,1,1
run-20251017-171201,385,2025-09-25 18:30:00,108833.63,109645.28,108631.51,109442.99,902.32477,110339.77893179782,110997.68903916956,735.8014285714297,111177.53073832503,112255.75852833518,0,0,1,1
run-20251017-171201,386,2025-09-25 19:00:00,109443.0,109801.78,109262.51,109760.2,525.09814,110223.86314543826,110885.19003560868,752.9514285714301,111058.29168885753,112203.66134156584,0,0,1,1
run-20251017-171201,387,2025-09-25 19:30:00,109760.2,109973.4,109641.58,109819.34,826.74899,110142.95851635061,110788.29457782608,739.3385714285718,110957.55579582734,112155.01841705278,0,0,1,1
run-20251017-171201,388,2025-09-25 20:00:00,109819.34,109894.37,109302.54,109360.0,390.44467,109986.3668130805,110658.44961620551,736.1257142857149,110841.84918330699,112101.53841721015,0,0,1,1
run-20251017-171201,389,2025-09-25 20:30:00,109360.0,109482.62,109188.16,109357.92,227.77089,109860.67745046441,110540.21965109592,697.4764285714284,110723.49574360633,112046.09975990544,0,0,1,1
run-20251017-171201,390,2025-09-25 21:00:00,109357.92,109384.05,109057.06,109163.44,196.94731,109721.22996037154,110415.05786463266,643.0428571428575,110605.11554033018,111989.43137130309,0,0,1,0
run-20251017-171201,391,2025-09-25 21:30:00,109163.45,109666.3,109163.45,109318.83,191.37394,109640.74996829724,110315.40078602968,626.1200000000006,110511.64846302682,111937.97180700907,0,0,1,0
run-20251017-171201,392,2025-09-25 22:00:00,109318.83,109500.0,109074.11,109420.0,156.4806,109596.5999746378,110234.00071457244,629.8471428571429,110418.16023057571,111885.61590874897,0,0,1,0
run-20251017-171201,393,2025-09-25 22:30:00,109420.0,109587.99,109312.33,109480.55,145.75142,109573.38997971023,110165.50519506584,598.1907142857142,110347.9344227652,111838.48103567655,0,0,1,0
run-20251017-171201,394,2025-09-25 23:00:00,109480.55,109482.62,109261.02,109419.97,134.7884,109542.7059837682,110097.72926824167,566.4635714285707,110277.27024569752,111790.77138817919,0,0,1,0
run-20251017-171201,395,2025-09-25 23:30:00,109419.97,109685.72,109292.08,109447.34,346.05761,109523.63278701456,110038.60297112878,553.470714285713,110214.95810069963,111744.76121638782,0,0,1,1
run-20251017-171201,396,2025-09-26 00:00:00,109447.34,109447.35,108765.0,108994.49,700.21063,109417.80422961166,109943.68361011706,575.0564285714281,110124.45330249128,111691.17535630739,0,0,1,1
run-20251017-171201,397,2025-09-26 00:30:00,108994.49,109393.75,108946.22,109300.0,417.96628,109394.24338368933,109885.16691828823,528.1192857142856,110061.09625501021,111643.83647100639,0,0,1,1
run-20251017-171201,398,2025-09-26 01:00:00,109299.99,109614.67,108809.24,109472.13,450.78796,109409.82070695148,109847.61810753476,489.50714285714224,109990.83270598983,111594.30325606605,0,0,1,1
run-20251017-171201,399,2025-09-26 01:30:00,109472.12,109760.09,109313.17,109560.01,275.48183,109439.85856556118,109821.4719159407,449.0178571428561,109960.68630798983,111554.80064858474,0,0,1,1
run-20251017-171201,400,2025-09-26 02:00:00,109560.0,109762.59,109550.44,109680.4,176.67395,109487.96685244895,109808.64719630971,425.6521428571411,109937.98832967458,111517.38514652124,0,0,1,0
run-20251017-171201,401,2025-09-26 02:30:00,109680.39,109798.84,109566.32,109568.35,267.26602,109504.04348195916,109786.8019966452,418.55928571428376,109912.94863496683,111479.67588939353,0,0,1,1
run-20251017-171201,402,2025-09-26 03:00:00,109568.35,109750.0,109487.26,109621.7,230.02949,109527.57478556733,109771.79272422289,395.05285714285543,109890.4894550386,111442.86845117381,0,0,1,1
run-20251017-171201,403,2025-09-26 03:30:00,109621.7,109633.65,109344.0,109344.01,253.04051,109490.86182845387,109732.90338565718,394.7092857142842,109855.4376245858,111403.13001200304,0,0,1,1
run-20251017-171201,404,2025-09-26 04:00:00,109344.01,109635.8,109293.25,109580.01,251.9497,109508.69146276309,109719.00398696106,395.8207142857126,109828.1066192351,111365.42091001046,0,0,1,1
run-20251017-171201,405,2025-09-26 04:30:00,109580.0,109625.94,109408.93,109409.12,178.79525,109488.77717021047,109690.83271541914,375.4028571428561,109799.31343052039,111327.57851779225,0,0,1,0
run-20251017-171201,406,2025-09-26 05:00:00,109409.13,109409.13,109250.87,109338.01,136.54931,109458.62373616837,109658.75792310831,356.2864285714282,109760.84643086484,111287.39882436304,0,0,1,0
run-20251017-171201,407,2025-09-26 05:30:00,109338.02,109579.99,109318.38,109560.0,136.91617,109478.8989889347,109649.77993009846,355.2828571428566,109738.60330661535,111251.41599870304,0,0,1,0
run-20251017-171201,408,2025-09-26 06:00:00,109560.0,109560.0,109085.78,109252.79,234.84215,109433.67719114777,109613.68993645314,373.327142857143,109705.30645105091,111212.90150007771,0,0,1,1
